"run_id","algorithm","instance","seed","known_best","max_iter","kmax","max_no_improve","shake_max_tries","generation_max_tries","vnd_mode","vnd_max_rounds","vnd_max_no_improve","time_limit_seconds","termination_reason","initial_cost","initial_solution_signature","initial_solution_shared_p","initial_solution_source","best_cost","final_cost","gap_percent","iterations","accepted_improvements","invalid_neighbors","no_improvement_neighbors","timeout_neighbors","neighbors_evaluated","generation_tries","elapsed_time_seconds","best_iteration","stagnation_iterations","feasible","status","error","ivns_string_length_avg","ivns_complexity_avg","ivns_max_neighborhood_seconds","ivns_reset_strings_on_improvement","ivns_candidates_per_iteration","ivns_candidate_selection_mode","ivns_exploration_rate","ivns_candidates_generated","ivns_candidates_valid","ivns_candidates_timeout","ivns_candidates_invalid","ivns_candidates_no_improvement","ivns_candidates_selected","ivns_candidate_success_rate","ivns_strings_generated_total","ivns_strings_valid_total","ivns_strings_invalid_total","ivns_strings_evaluated_total","ivns_strings_selected_total","ivns_strings_accepted_total","ivns_unique_strings_total","ivns_reject_too_many_r","ivns_reject_too_short","ivns_reject_too_long","ivns_reject_unbalanced","ivns_reject_missing_required_symbol","ivns_reject_forbidden_expensive_pattern","ivns_reject_semantic_invalid","ivns_reject_duplicated_string","ivns_reject_generation_limit_reached","ivns_reject_unknown"
"ivns_A-n65-k9_16","ivns","A-n65-k9",16,1174,10,2,5,5,50,best,3,2,60,"max_iter",3583,"38,28,50,35,33,58,4,30|62,17,24,47,20|51,26,52,5,44,1,56,61,40|19,45,48,39,23,6,32,11,12,8,59|57,7,42,29,36,2,18,10|34,9,60,46,43|21,49,22,16,64,27,54|15,3,31,13,41,37,14|63,25,53,55","false","generated_inside_algorithm",2826,2826,140.715500,10,7,0,0,3,7,21,0.366017,10,0,"true","ok","",4,10.600000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,21,10,11,7,10,7,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_17","ivns","A-n65-k9",17,1174,10,2,5,5,50,best,3,2,60,"max_iter",3636,"32,52,19,16,51,42,15,62,24,6|26,61,35,11,48,45,57,58,56,60,37|4,55,22,30,12,23,46|39,7,10,49,33,53,41|18,5,17,28,36,50,59|54,2,21,44,25|63,40,8,20,13,38|34,27,1,31,14,29|47,9,43,3,64","false","generated_inside_algorithm",3019,3019,157.155029,10,5,0,0,5,5,21,0.395019,9,0,"true","ok","",3.900000,11.700000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,21,10,11,5,10,5,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_18","ivns","A-n65-k9",18,1174,10,2,5,5,50,best,3,2,60,"max_iter",3446,"28,4,63,7,33,11,54,22|57,29,1,37,23,49,6|46,34,14,2,30,27|45,10,21,24,5,52,15,43|32,48,19,62,44,25,47,40,13|26,50,55,59,31,39,56|61,36,35,53,3,51,58,18|12,60,42,41,20,38,16|64,8,17,9","false","generated_inside_algorithm",2872,2872,144.633728,10,4,0,0,6,4,16,0.453022,10,0,"true","ok","",4,12.200000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,4,10,4,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_19","ivns","A-n65-k9",19,1174,10,2,5,5,50,best,3,2,60,"max_iter",3998,"19,32,61,17,38,9,53,33,45|26,34,58,27,44,6|51,56,3,40,35,21,15,46,39|57,48,11,28,52,41,18,42,2,24|13,36,7,12,5,47,63|30,43,37,59,55|4,54,50,10,31,62|22,25,64,16,1,60,49|8,14,29,20,23","false","generated_inside_algorithm",2879,2879,145.229980,10,7,0,0,3,7,18,0.303015,10,0,"true","ok","",3.900000,10.700000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,18,10,8,7,10,7,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_20","ivns","A-n65-k9",20,1174,10,2,5,5,50,best,3,2,60,"max_iter",3944,"48,26,11,45,35,46,38,18,22,50,15,7,43|52,21,36,20,8,24|42,39,5,13,37,17,27,57,47|4,61,32,16,28,60,40,56|19,1,9,54,30,59|51,14,6,58,34,53|12,23,62,10,41,64|44,49,25,33,55|3,2,63,31|29","false","generated_inside_algorithm",3360,3360,186.201019,10,5,0,0,5,5,15,0.372019,10,0,"true","ok","",3.700000,10.500000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,5,10,5,4,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_21","ivns","A-n65-k9",21,1174,10,2,5,5,50,best,3,2,60,"max_iter",3610,"49,14,5,54,40,60,38|11,63,33,34,41,62,39,7|19,32,61,56,57,30,10,55,18|42,13,28,36,12,35,58,37|45,29,50,4,8,21,20,1|52,48,22,51,15,9,44,26,46|23,17,24,6,47|53,25,43,16,3|64,27,31,59,2","false","generated_inside_algorithm",2888,2888,145.996597,10,7,0,0,3,7,16,0.331015,10,0,"true","ok","",3.700000,10.100000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,7,10,7,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_22","ivns","A-n65-k9",22,1174,10,2,5,5,50,best,3,2,60,"max_iter",3698,"26,19,45,34,57,52,35,13,39,54,18,8|51,62,27,15,5,14,3,47|61,11,63,48,56,49,50,31|32,29,17,60,24,28|42,22,40,58,30,55,4|46,37,16,38,1,2,36|59,23,20,21,25,12|64,10,43,33,53|44,9,6,41,7","false","generated_inside_algorithm",2991,2991,154.770020,10,6,0,0,4,6,16,0.393019,9,0,"true","ok","",4.100000,11.600000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,6,10,6,4,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_23","ivns","A-n65-k9",23,1174,10,2,5,5,50,best,3,2,60,"max_iter",3465,"19,18,55,50,35,44,13,60|32,52,61,9,63,12,36,26,22|38,41,20,40,16,7,25|62,8,3,47,30,49|48,11,1,34,4,17,5,2,45|51,39,23,6,59,27,28|29,54,53,56,14,57|24,42,37,58,31,33|10,21,64,46,15,43","false","generated_inside_algorithm",3005,3005,155.962524,10,5,0,0,5,5,24,0.452023,9,0,"true","ok","",3.800000,11.100000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,24,10,14,5,10,5,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_24","ivns","A-n65-k9",24,1174,10,2,5,5,50,best,3,2,60,"max_iter",3871,"57,35,46,4,22,39,33,31,10,52,45|11,21,60,18,36,62,17|19,61,37,56,26,20,59,48,29|38,40,47,15,23,28,27|8,3,30,5,50,53|51,42,16,6,32,63,14,12,13|7,2,9,44,41|34,43,58,54,1|49,64,25,24,55","false","generated_inside_algorithm",3365,3365,186.626907,10,4,0,0,6,4,19,0.491022,9,0,"true","ok","",3.700000,11.400000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,19,10,9,4,10,4,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_25","ivns","A-n65-k9",25,1174,10,2,5,5,50,best,3,2,60,"max_iter",3447,"32,3,5,34,20,61,62,45,22|26,11,7,46,43,9,35,17|60,58,12,16,59,54|48,52,50,23,8,24,40,4|19,18,42,36,41,47,37,56|21,13,2,29,10,44|57,53,39,31,51,25,38,15|1,33,55,49,6,63|28,14,64,27,30","false","generated_inside_algorithm",2725,2725,132.112427,10,7,0,0,3,7,16,0.441023,10,0,"true","ok","",4.200000,11.700000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,7,10,7,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_26","ivns","A-n65-k9",26,1174,10,2,5,5,50,best,3,2,60,"max_iter",3620,"57,35,5,14,17,2,30|11,19,62,43,52,15,46,48,39,53|45,31,63,9,56|4,21,54,38,3,6,34|26,61,42,10,58,40,64,59,50,32|37,41,49,16,51,13,36,7|22,18,55,28,23,1,12|47,27,44,24,29|8,33,25,60,20","false","generated_inside_algorithm",3002,3002,155.706985,10,5,0,0,5,5,13,0.407019,8,0,"true","ok","",3.900000,10.700000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,13,10,3,5,10,5,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_27","ivns","A-n65-k9",27,1174,10,2,5,5,50,best,3,2,60,"max_iter",3975,"39,12,44,31,46,62,21|32,57,45,18,61,40,51,15,19,60,38,55|14,53,2,3,56|48,42,11,30,24,58,26,20|50,6,33,16,54,29,5|35,25,7,4,47,22,37,36|8,41,10,27,64,17|9,52,63,13,28,49|23,1,34,43,59","false","generated_inside_algorithm",2997,2997,155.281097,10,8,0,0,2,8,18,0.279013,10,0,"true","ok","",3.400000,8.600000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,18,10,8,8,10,8,4,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_28","ivns","A-n65-k9",28,1174,10,2,5,5,50,best,3,2,60,"max_iter",4153,"61,57,49,11,24,26,63,39,42,37,18|48,19,51,33,43,54,27,45,13,4|32,47,53,20,34,40|35,56,30,5,44,59|25,17,2,46,10,21|52,28,62,41,50,16,31|36,60,7,14,23,29|12,3,55,6,22,8|64,15,58,38,1,9","false","generated_inside_algorithm",3246,3246,176.490631,10,6,0,0,4,6,16,0.421020,9,0,"true","ok","",3.700000,10.900000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,6,10,6,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_29","ivns","A-n65-k9",29,1174,10,2,5,5,50,best,3,2,60,"max_iter",4035,"45,19,7,5,10,29,63,15,1|48,57,16,61,54,21,39,32,8,25,35|11,51,42,37,58,13,26,18,22,56|59,2,36,12,52,31|38,20,27,46,50,6,49|23,43,41,28,44|33,53,34,3,24,4|64,47,30,62,55,14|60,17,40,9","false","generated_inside_algorithm",3337,3337,184.241898,10,6,0,0,4,6,23,0.350017,10,0,"true","ok","",3.600000,9.900000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,23,10,13,6,10,6,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n65-k9_30","ivns","A-n65-k9",30,1174,10,2,5,5,50,best,3,2,60,"max_iter",3884,"19,45,27,13,3,4,10,26,42,9|60,2,29,37,35,18,14|61,31,22,20,52,5,63|49,6,41,30,58,7,11|17,16,44,23,57,40|32,46,48,51,24,38,8,28,25|43,12,34,47,55,21|54,59,15,33,56,50,39|62,1,53,64,36","false","generated_inside_algorithm",2968,2968,152.810913,10,8,0,0,2,8,18,0.316016,10,0,"true","ok","",3.800000,10.100000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,18,10,8,8,10,8,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_1","ivns","A-n80-k10",1,1763,10,2,5,5,50,best,3,2,60,"max_iter",4954,"33,72,4,73,77,32,30,7,49,5,50|51,21,31,66,12,18,46,60,43,34|54,35,69,17,9,24,71,45,65|47,19,22,56,8,28,38|15,13,67,10,61,40,78,27,1,52|26,14,36,6,42,76,63|23,25,59,48,29,3,58|44,68,57,39,62,64,20|75,70,53,41,55,16,11,37|2,74,79","false","generated_inside_algorithm",4489,4489,154.622803,10,3,0,0,7,3,44,0.481023,9,0,"true","ok","",4.300000,12.100000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,44,10,34,3,10,3,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_2","ivns","A-n80-k10",2,1763,10,2,5,5,50,best,3,2,60,"max_iter",4697,"33,43,16,14,50,64,71,55,31,27,30,59,32|10,73,36,19,61,69,52,51,8,4|54,15,23,13,47,20,65,11,28,76|77,34,72,29,45,18,2,21|68,48,63,7,40,3|78,22,66,67,12,42,70,46|35,25,53,41,62,56,39,49|26,44,58,38,75,24,6,1|9,57,60,37,17|74,5,79","false","generated_inside_algorithm",4376,4376,148.213272,10,2,0,0,8,2,16,0.522025,8,0,"true","ok","",4.200000,11.700000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,2,10,2,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_3","ivns","A-n80-k10",3,1763,10,2,5,5,50,best,3,2,60,"max_iter",4872,"33,77,51,60,42,22,75,14,10,53,65|31,43,54,25,37,59,26,57,35,62|74,32,76,40,29,71,45|72,12,39,67,78,34,24,2,6|4,63,47,3,69,73,30,16,15,56|55,8,61,66,17,68,36|64,9,19,52,38,11,41|70,49,44,13,50,27,58,1,46,48|28,21,7,23,5|79,20,18","false","generated_inside_algorithm",4265,4265,141.917175,10,4,0,0,6,4,26,0.499024,8,0,"true","ok","",3.900000,11.200000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,26,10,16,4,10,4,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_4","ivns","A-n80-k10",4,1763,10,2,5,5,50,best,3,2,60,"max_iter",4988,"45,58,5,48,75,26,17,21,65,56|12,51,69,44,54,35,57,38,11,78,31|72,14,43,50,27,20,62,70,67,47,32,33,71,66|24,2,34,28,42,52,49,64|15,30,13,41,1,76,18|77,37,3,6,73,7|9,55,25,39,40,53|10,36,60,8,29,74,22|68,79,4,16,59,63,19|23,61,46","false","generated_inside_algorithm",4408,4408,150.028366,10,4,0,0,6,4,20,0.433021,9,0,"true","ok","",4.100000,11.100000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,20,10,10,4,10,4,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_5","ivns","A-n80-k10",5,1763,10,2,5,5,50,best,3,2,60,"max_iter",5244,"33,68,22,36,44,32,6,11|26,35,20,70,76,51,67,74,5,63|47,3,46,58,19,60,48,21,10,54|15,77,52,23,29,8,53,78,39,12,31|65,50,34,57,71,42,27,4,40,56|1,16,24,13,43,18,2|64,73,61,55,25,41,17|14,38,28,49,45,30,75,72|69,7,59,66,79|37,62,9","false","generated_inside_algorithm",4423,4423,150.879181,10,5,0,0,5,5,18,0.429021,10,0,"true","ok","",3.900000,11.100000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,18,10,8,5,10,5,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_6","ivns","A-n80-k10",6,1763,10,2,5,5,50,best,3,2,60,"max_iter",4927,"52,56,27,17,49,66,50,3,75|65,33,69,26,54,61,68,51,53,58,10,16,40|35,78,59,5,77,19,38,41,4,31,64|34,15,67,21,43,48,57,30,13,36,11|24,22,8,18,71,32,29|37,14,39,44,63,70,73,23|72,47,25,28,12,7,2|46,74,6,42,9|62,60,1,55,45|79,76,20","false","generated_inside_algorithm",4189,4189,137.606354,10,6,0,0,4,6,17,0.336016,9,0,"true","ok","",3.700000,10.500000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,17,10,7,6,10,6,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_7","ivns","A-n80-k10",7,1763,10,2,5,5,50,best,3,2,60,"max_iter",4837,"51,52,3,60,6,72,24,54,43,16,13|35,21,4,26,34,20,40,14,22,10,56,33|77,65,17,67,42,25,19,31,63|64,69,28,23,78,75,32,50,58,55|53,68,8,44,73,2,18,47|70,15,7,27,48,45,66,59|41,12,5,46,74,36,62|11,1,38,39,49|29,30,37,61,79,57|76,9,71","false","generated_inside_algorithm",4472,4472,153.658539,10,2,0,0,8,2,23,0.516025,6,0,"true","ok","",4,11.500000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,23,10,13,2,10,2,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_8","ivns","A-n80-k10",8,1763,10,2,5,5,50,best,3,2,60,"max_iter",4772,"60,72,3,38,6,12|33,43,47,56,24,73,67,22,44,28,5|51,30,62,77,65,75,9,8,35,31,19,66|14,78,69,76,17,59,1,64|52,26,55,63,4,23,46,57|54,34,27,36,21,29,39,53,42|68,37,10,48,7,20,32,50|18,15,49,11,71,70,41,13|16,25,58,61,2,74|40,45,79","false","generated_inside_algorithm",4237,4237,140.328979,10,4,0,0,6,4,23,0.476022,6,0,"true","ok","",4.200000,11.900000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,23,10,13,4,10,4,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_9","ivns","A-n80-k10",9,1763,10,2,5,5,50,best,3,2,60,"max_iter",4887,"24,29,77,30,13,7,3,65,68|16,51,64,17,31,8,58,20,32,45|43,56,33,49,10,25,37,27,2,11|41,38,75,55,50,4,63,35,70|78,15,52,21,12,34,44,61,47,67,60,5|26,54,66,69,18,59,46,76|62,71,9,39,53,19|14,36,23,72,74,28,6|40,79,73,57,22|1,48,42","false","generated_inside_algorithm",4212,4212,138.910950,10,5,0,0,5,5,14,0.430021,7,0,"true","ok","",3.700000,10.300000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,14,10,4,5,10,5,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_10","ivns","A-n80-k10",10,1763,10,2,5,5,50,best,3,2,60,"max_iter",5354,"10,78,72,55,6,4,69,64,14,68,19,48|35,34,77,28,24,56,58,36,30,40,37,65,51|31,20,66,7,50,29,22|47,27,54,25,52,1,33,73,45,71,15|43,70,8,67,16,46,23,57,39|74,41,59,63,2|44,12,18,9,13,21,26|53,76,60,11,3,38|5,49,62,75,32,42,17|79,61","false","generated_inside_algorithm",4951,4951,180.828125,10,2,0,0,8,2,20,0.538025,6,0,"true","ok","",4.100000,11.700000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,20,10,10,2,10,2,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_11","ivns","A-n80-k10",11,1763,10,2,5,5,50,best,3,2,60,"max_iter",4929,"33,23,68,47,66,22,48,55,32,77,31|15,54,26,56,70,12,45,4,46,60,64,44|53,73,8,5,20,76,65,51,10,19|14,13,43,72,40,25,67,57,16,3|34,24,58,61,41,29,11,1|75,21,35,18,50,38,28|78,2,74,49,17,59|39,30,6,71,27,7|37,36,62,52,63,42|69,9,79","false","generated_inside_algorithm",4259,4259,141.576859,10,4,0,0,6,4,16,0.474024,7,0,"true","ok","",3.900000,11.300000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,4,10,4,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_12","ivns","A-n80-k10",12,1763,10,2,5,5,50,best,3,2,60,"max_iter",4866,"35,76,44,2,43,73,77,33,13,24,70,55|65,47,69,32,20,78,71,18,38|34,30,15,37,23,74,22,31,68|48,17,9,8,16,36,61|58,56,29,57,52,10,11,66,50,26|67,54,64,14,53,27,5,62,49,42,51|75,72,3,12,28,4,6|21,59,1,40,60,25|79,63,45,39|46,19,41,7","false","generated_inside_algorithm",4278,4278,142.654556,10,4,0,0,6,4,18,0.471022,10,0,"true","ok","",3.800000,10.900000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,18,10,8,4,10,4,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_13","ivns","A-n80-k10",13,1763,10,2,5,5,50,best,3,2,60,"max_iter",5047,"47,72,36,32,33,23,37,55,70,3|31,16,69,5,45,24,25,56,34,57|43,51,74,35,61,60,7,13|50,77,64,22,42,27,6,44|52,71,54,63,38,26,59,58,78|15,67,14,65,29,1,20,40,19,53|8,73,17,62,39,66,68|48,2,21,46,75,11,41,49|4,9,10,30,18,12|79,28,76","false","generated_inside_algorithm",4202,4202,138.343735,10,6,0,0,4,6,16,0.431022,10,0,"true","ok","",3.600000,9.800000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,16,10,6,6,10,6,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_14","ivns","A-n80-k10",14,1763,10,2,5,5,50,best,3,2,60,"max_iter",4771,"2,36,14,12,17,25,54,4,34,58|47,33,44,68,45,16,24,65,75,20,59|71,28,22,43,19,7|13,51,10,26,72,46,50,5,48,69,77,74|78,31,76,21,8,35,42,55,27,23|32,52,30,1,39,56,9|64,41,61,57,38,37|70,63,40,49,53,67,62,29|60,6,73,3,15,66,11|18,79","false","generated_inside_algorithm",4003,4003,127.056160,10,6,0,0,4,6,14,0.320014,10,0,"true","ok","",3.600000,9.300000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,14,10,4,6,10,6,5,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_15","ivns","A-n80-k10",15,1763,10,2,5,5,50,best,3,2,60,"max_iter",4622,"77,4,15,26,62,17,20,24,71,29,67|78,19,35,54,13,22,68,21,63|33,16,53,49,18,27,6,55|70,23,45,76,7,31,66,34|48,2,11,46,12,74,51,58|47,56,30,52,64,38,36,42,25|8,65,69,50,32,14,73,41,40,75,43,5|72,44,1,3,28,61|37,57,59,60,9|10,79,39","false","generated_inside_algorithm",4093,4093,132.161087,10,4,0,0,6,4,19,0.484023,10,0,"true","ok","",3.800000,11.200000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,19,10,9,4,10,4,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_16","ivns","A-n80-k10",16,1763,10,2,5,5,50,best,3,2,60,"max_iter",4778,"33,69,49,53,11,55,43,70,72,52,17|68,44,61,20,37,78,15,24,38|73,60,18,42,35,28,65,31|47,51,27,57,8,64,36,74,13,71|34,54,32,9,19,66,48,3,5|39,76,2,14,21,25,30,75|67,46,12,22,26,16,56,23,77,4|10,6,29,45,50,63|7,58,62,41,59,40|1,79","false","generated_inside_algorithm",3895,3895,120.930229,10,7,0,0,3,7,23,0.447023,9,0,"true","ok","",3.500000,9.500000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,23,10,13,7,10,7,4,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_17","ivns","A-n80-k10",17,1763,10,2,5,5,50,best,3,2,60,"max_iter",4959,"77,69,19,52,4,67,41,55,23,65,49,31|30,58,11,7,79,5,68|8,56,54,32,44,15,20,34,46,12,39|33,72,66,18,43,76,75,50,47,14,3|25,45,42,21,29,70,53|24,37,57,10,22,61|78,48,74,36,40,62,64,6|27,26,9,13,63,2,71|60,35,16,17,73,1,38|51,28,59","false","generated_inside_algorithm",4721,4721,167.782181,10,2,0,0,8,2,19,0.519024,9,0,"true","ok","",3.900000,10.900000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,19,10,9,2,10,2,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_18","ivns","A-n80-k10",18,1763,10,2,5,5,50,best,3,2,60,"max_iter",5102,"34,48,15,18,50,38,65,66,5,75|72,77,47,39,37,27,31,62,23,33,46,4|78,35,54,43,71,28,11,7,49,16|57,2,25,63,26,51,12|73,19,24,41,52,69,10,76,29,58|14,56,36,70,22,6,9|67,1,45,8,44,53,17|20,30,68,60,40,32,64,59|21,61,42,55,3|13,74,79","false","generated_inside_algorithm",4579,4579,159.727737,10,3,0,0,7,3,17,0.515025,8,0,"true","ok","",3.900000,11.800000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,17,10,7,3,10,3,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_19","ivns","A-n80-k10",19,1763,10,2,5,5,50,best,3,2,60,"max_iter",4587,"33,15,72,51,54,38,25,68,43,34,8,10,42|14,35,4,24,37,13,69,26,47,74,78,2|31,52,45,59,48,64,19,57|32,11,28,71,63,9|65,27,62,77,60,58,50,46,75,20,44,70|29,55,23,18,5,56,40|41,79,16,67,76,66,7|1,17,36,49,3|12,73,30,21,22,6|61,53,39","false","generated_inside_algorithm",4207,4207,138.627335,10,3,0,0,7,3,17,0.494024,9,0,"true","ok","",4.300000,11.900000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,17,10,7,3,10,3,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_20","ivns","A-n80-k10",20,1763,10,2,5,5,50,best,3,2,60,"max_iter",4953,"33,46,62,7,68,24,67,9|64,34,51,15,44,11,55,21,49,48,17|37,66,61,3,74,50|26,56,52,30,27,63,42,71,40|20,54,72,35,23,47,65,77,43,29,45,69,4,16|10,12,41,76,13,75,32,57|70,39,31,18,2,5,60|78,14,22,19,59,58,25,73|6,8,36,38,1|53,79,28","false","generated_inside_algorithm",4418,4418,150.595581,10,3,0,0,7,3,28,0.476024,9,0,"true","ok","",4,11.100000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,28,10,18,3,10,3,8,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_21","ivns","A-n80-k10",21,1763,10,2,5,5,50,best,3,2,60,"max_iter",4813,"27,37,49,67,36,3,72,33,6,77|1,19,59,45,74|30,39,44,43,35,75,71,5,12,64,16,65|52,2,41,61,55,29,25|31,34,24,76,78,46,38,13,32,69,68|54,14,26,56,15,70,50,10,66,79,47,63|8,23,48,22,11,7|51,4,57,53,17,58,40,60|21,9,28,18,73|42,62,20","false","generated_inside_algorithm",4237,4237,140.328979,10,4,0,0,6,4,17,0.425019,9,0,"true","ok","",3.900000,11,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,17,10,7,4,10,4,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_22","ivns","A-n80-k10",22,1763,10,2,5,5,50,best,3,2,60,"max_iter",5201,"33,46,17,20,45,23,25|24,7,61,48,15,60,71,52,35,31|43,28,26,10,65,6,76,74,64|56,38,8,16,72,51,75,32,67,39,30|27,47,58,49,77,36,2,73,22|78,14,41,11,1,63,53,50|54,68,62,34,44,5,3,40,55|70,21,19,18,59,29,69|79,37,9,12,66,13|4,42,57","false","generated_inside_algorithm",4520,4520,156.381165,10,5,0,0,5,5,27,0.447023,10,0,"true","ok","",3.500000,9.800000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,27,10,17,5,10,5,6,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_23","ivns","A-n80-k10",23,1763,10,2,5,5,50,best,3,2,60,"max_iter",5131,"47,54,21,27,30,51,4,14,35,1,69,49,72,50|52,73,53,55,10,19,43,16,13,65,5|61,77,38,24,31,6,57|18,17,68,60,46,33,28|34,78,40,26,41,32,48,44,25,7,75|70,15,58,74,66,63,11,64,67,56|2,62,39,37,23|71,22,76,45,9|29,8,20,12,59,36|3,79,42","false","generated_inside_algorithm",4517,4517,156.211014,10,4,0,0,6,4,15,0.417019,10,0,"true","ok","",3.800000,10.500000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,15,10,5,4,10,4,7,0,0,0,0,0,0,0,0,0,0
"ivns_A-n80-k10_24","ivns","A-n80-k10",24,1763,10,2,5,5,50,best,3,2,60,"max_iter",5142,"33,52,68,63,62,2,61|35,60,54,28,70,17,9,11|47,15,51,25,13,46,7,34,76,14,40|31,32,18,26,6,39,37|16,50,74,59,3,48,41|24,49,67,4,53,12,56,38,72,78,64|77,20,69,36,42,23,65,66,8|55,43,27,29,71,21,57,75,19|10,45,58,22,30,73,44|1,79,5","false","generated_inside_algorithm",4732,4732,168.406128,10,3,0,0,7,3,17,0.466024,8,0,"true","ok","",4,10.900000,0.050000,"true",0,"none",0.000000,0,0,0,0,0,0,0.000000,17,10,7,3,10,3,6,0,0,0,0,0,0,0,0,0,0
